series_id,plotting_probability,theoretical_quantile,empirical_quantile
clustered_stress,0.5604026845637584,0.821896163304253,0.65
clustered_stress,0.5671140939597316,0.8372810821437323,0.7000000000000001
clustered_stress,0.5738255033557047,0.8529064000468132,0.7000000000000001
clustered_stress,0.5805369127516778,0.8687797492031033,0.7000000000000001
clustered_stress,0.587248322147651,0.884909131132987,0.7000000000000001
clustered_stress,0.5939597315436241,0.9013029409086633,0.7000000000000001
clustered_stress,0.6006711409395973,0.917969993393875,0.7000000000000001
clustered_stress,0.6073825503355704,0.9349195517076482,0.75
clustered_stress,0.6140939597315436,0.9521613581421542,0.75
clustered_stress,0.6208053691275168,0.969705667793064,0.75
clustered_stress,0.62751677852349,0.9875632851930705,0.75
clustered_stress,0.6342281879194631,1.005745604276261,0.75
clustered_stress,0.6409395973154363,1.0242646520434984,0.8
clustered_stress,0.6476510067114094,1.043133136347881,0.8
clustered_stress,0.6543624161073825,1.0623644982757687,0.8
clustered_stress,0.6610738255033557,1.081972969664145,0.8500000000000001
clustered_stress,0.6677852348993288,1.1019736363708144,0.9
clustered_stress,0.674496644295302,1.1223825080020216,0.9
clustered_stress,0.6812080536912751,1.1432165949048634,0.9
clustered_stress,0.6879194630872483,1.1644939933521483,0.9
clustered_stress,0.6946308724832215,1.1862339799885546,0.9500000000000001
clustered_stress,0.7013422818791947,1.2084571167732647,0.9500000000000001
clustered_stress,0.7080536912751678,1.2311853678508209,0.9500000000000001
clustered_stress,0.714765100671141,1.2544422300150881,0.9500000000000001
clustered_stress,0.7214765100671141,1.2782528787088066,1.0
clustered_stress,0.7281879194630873,1.3026443318329657,1.0
clustered_stress,0.7348993288590604,1.3276456340383829,1.05
clustered_stress,0.7416107382550335,1.3532880646517205,1.1
clustered_stress,0.7483221476510067,1.3796053729690938,1.1500000000000001
clustered_stress,0.7550335570469798,1.4066340453570132,1.1500000000000001
clustered_stress,0.761744966442953,1.434413609464089,1.1500000000000001
clustered_stress,0.7684563758389261,1.462986981908145,1.2000000000000002
clustered_stress,0.7751677852348994,1.4924008671144386,1.25
clustered_stress,0.7818791946308725,1.5227062166097676,1.4000000000000001
clustered_stress,0.7885906040268457,1.5539587601138718,1.4000000000000001
clustered_stress,0.7953020134228188,1.5862196223320932,1.55
clustered_stress,0.802013422818792,1.619556042599685,1.55
clustered_stress,0.8087248322147651,1.6540422186708543,1.55
clustered_stress,0.8154362416107382,1.6897603012729334,1.6500000000000001
clustered_stress,0.8221476510067114,1.7268015729532824,1.7000000000000002
clustered_stress,0.8288590604026845,1.7652678537810784,1.75
clustered_stress,0.8355704697986577,1.8052731883947777,1.85
clustered_stress,0.8422818791946308,1.8469458847953455,1.9000000000000001
clustered_stress,0.8489932885906041,1.890430996735085,2.0
clustered_stress,0.8557046979865772,1.9358933708118422,2.0
clustered_stress,0.8624161073825504,1.9835214198010969,2.0500000000000003
clustered_stress,0.8691275167785235,2.0335318403757583,2.2
clustered_stress,0.8758389261744967,2.0861755738611802,2.4000000000000004
clustered_stress,0.8825503355704698,2.1417454250159906,2.45
clustered_stress,0.889261744966443,2.2005859250389244,2.6
clustered_stress,0.8959731543624161,2.263106282020258,2.6500000000000004
clustered_stress,0.9026845637583892,2.32979765651893,2.8000000000000003
clustered_stress,0.9093959731543624,2.401256620501075,2.85
clustered_stress,0.9161073825503355,2.478217661637203,3.0
clustered_stress,0.9228187919463087,2.561599270576254,3.2
clustered_stress,0.9295302013422819,2.652571048781982,3.25
clustered_stress,0.9362416107382551,2.7526545073389648,3.3000000000000003
clustered_stress,0.9429530201342282,2.863880142449189,3.5
clustered_stress,0.9496644295302014,2.9890432854031945,3.5500000000000003
clustered_stress,0.9563758389261745,3.132144129043868,3.85
clustered_stress,0.9630872483221476,3.299198213707034,3.95
